business_name,address,phone_number,email,city,state,zip_code_postcode,website,description,latitude,longitude,ticker_symbol,kindex_score,is_black_owned,business_location,category,hero_image,owner_name,is_premium,tier_level,is_ecommerce,is_veteran,subscription_tier,marketing_generations_used,is_priority_pinned,is_claimed,kindex_velocity,ar_asset_url,is_ar_enabled,has_flash_beacon,loi_signed,marketing_tier,doordash_url,ubereats_url,grubhub_url,is_delivery_eligible,firestore_location,search_keywords,is_farmer,is_wholesale,is_retail,is_verified,review_count,interaction_count,total_sentiment_score
Portis Kountry Kitchen LLC,"213 S Chaparral St, Corpus Christi, TX 78401",3618857720,,Corpus Christi,Texas,78401,https://portis.top/,"Eatery offering classic soul food such as fried pork chops, plus a modest gift shop.",27.7914697,-97.3957213,PORT,500,FALSE,"27.7914697, -97.3957213",Southern restaurant (US),,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7914697, -97.3957213",,FALSE,FALSE,FALSE,FALSE,0,0,0
Nueces Brewing and BBQ,"401 S Water St, Corpus Christi, TX 78401",3613566404,,Corpus Christi,Texas,78401,http://www.nuecesbrewing.com/,"Down-home haunt producing a menu of barbecued meats, sides & craft beer in a roomy spot.",27.7886294,-97.3953867,NUEC,500,FALSE,"27.7886294, -97.3953867",Barbecue restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7886294, -97.3953867",,FALSE,FALSE,FALSE,FALSE,0,0,0
House of Rock,"511 Starr St, Corpus Christi, TX 78401",3618827625,,Corpus Christi,Texas,78401,https://texashouseofrock.com/,"Event space & saloon for live music, local art, foosball, pool & video games.",27.7976771,-97.3953857,HOUS,500,FALSE,"27.7976771, -97.3953857",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7976771, -97.3953857",,FALSE,FALSE,FALSE,FALSE,0,0,0
Mesquite Street Pizza and Pasta Co.,"617 N Mesquite St, Corpus Christi, TX 78401",3618827499,,Corpus Christi,Texas,78401,http://mesquitestreet.com/,,27.7975748,-97.3951339,MESQ,500,FALSE,"27.7975748, -97.3951339",Pizza restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7975748, -97.3951339",,FALSE,FALSE,FALSE,FALSE,0,0,0
Chops & Eggs,"5802 Yorktown Blvd B107, Corpus Christi, TX 78414",3614522777,,Corpus Christi,Texas,78414,https://chopseggs.com/?utm_source=google,"Relaxed hub with a rustic vibe serving classic farm-to-table fare, including all-day breakfast.",27.6653696,-97.3926884,CHOP,500,FALSE,"27.6653696, -97.3926884",Breakfast restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,TRUE,"27.6653696, -97.3926884",,FALSE,FALSE,FALSE,FALSE,0,0,0
Clean Hair Salon Studios,"5802 Yorktown Blvd Ste 101B, Corpus Christi, TX 78414",3616922361,,Corpus Christi,Texas,78414,http://www.cleanhairsalon.com/,,27.665464,-97.392644,CLEA,500,FALSE,"27.665464, -97.392644",Hair salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"27.665464, -97.392644",,FALSE,FALSE,FALSE,FALSE,0,0,0
Great Clips,"3133 S Alameda St Ste 480, Corpus Christi, TX 78404",3618547328,,Corpus Christi,Texas,78404,https://salons.greatclips.com/us/tx/corpus-christi/3133-s-alameda-st?utm_source=google&utm_medium=organic&utm_campaign=gmb,Casual salon offering haircuts for adults & kids along with professional styling products for sale.,27.7568796,-97.3917869,GREA,500,FALSE,"27.7568796, -97.3917869",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7568796, -97.3917869",,FALSE,FALSE,FALSE,FALSE,0,0,0
Pier 99 Restaurant,"2822 N Shoreline Blvd, Corpus Christi, TX 78402",3618870764,,Corpus Christi,Texas,78402,http://www.pier99restaurant.com/,"Waterfront seafood shack boasting a large, family-friendly deck with views of the USS Lexington.",27.8157179,-97.3908221,PIER,500,FALSE,"27.8157179, -97.3908221",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.8157179, -97.3908221",,FALSE,FALSE,FALSE,FALSE,0,0,0
Landry's Seafood House,"600 N Shoreline Blvd, Corpus Christi, TX 78401",3618826666,,Corpus Christi,Texas,78401,https://www.landrysseafood.com/location/landrys-seafood-corpus-christi/,Family-friendly chain eatery offering steaks & Gulf Coast seafood in laid-back surroundings.,27.7978026,-97.3890314,LAND,500,FALSE,"27.7978026, -97.3890314",Seafood restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7978026, -97.3890314",,FALSE,FALSE,FALSE,FALSE,0,0,0
Harrison's Landing,"108 Peoples St T-Head, Corpus Christi, TX 78401",3618818503,,Corpus Christi,Texas,78401,https://harrisonslanding.net/,Chill waterfront spot with indoor-outdoor seating offering American comfort foods & a floating bar.,27.796959,-97.38892,HARR,500,FALSE,"27.796959, -97.38892",Seafood restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.796959, -97.38892",,FALSE,FALSE,FALSE,FALSE,0,0,0
KAES Emporium,"5419 Everhart Rd, Corpus Christi, TX 78411",3618523114,,Corpus Christi,Texas,78411,,,27.7096905,-97.3882316,KAES,500,FALSE,"27.7096905, -97.3882316",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7096905, -97.3882316",,FALSE,FALSE,FALSE,FALSE,0,0,0
Joe's Crab Shack,"444 N Shoreline Blvd, Corpus Christi, TX 78401",3619040227,,Corpus Christi,Texas,78401,https://www.joescrabshack.com/location/joes-crab-shack-corpus-lighthouse/,"Informal seafood chain serving crab buckets & stuffed shrimp, plus American comfort dishes.",27.794731,-97.38801,JOE',500,FALSE,"27.794731, -97.38801",Seafood restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.794731, -97.38801",,FALSE,FALSE,FALSE,FALSE,0,0,0
Christine Wig and Beauty Supply,"4639 Corona Dr Ste 6, Corpus Christi, TX 78411",3619931055,,Corpus Christi,Texas,78411,,,27.7121218,-97.3878464,CHRI,500,FALSE,"27.7121218, -97.3878464",Beauty supply store,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"27.7121218, -97.3878464",,FALSE,FALSE,FALSE,FALSE,0,0,0
Sandi's Diner,"3801 S Staples St, Corpus Christi, TX 78411",3613343850,,Corpus Christi,Texas,78411,http://www.facebook.com/sandisdinerredhotblue,A menu specializing in classic breakfast dishes in a retro setting with eclectic interiors & booths.,27.7381001,-97.3876236,SAND,500,FALSE,"27.7381001, -97.3876236",Diner,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7381001, -97.3876236",,FALSE,FALSE,FALSE,FALSE,0,0,0
Surfing Crab,"6418 S Staples St #124, Corpus Christi, TX 78413",3614149446,,Corpus Christi,Texas,78413,https://surfingcrabtx.com/,"Seafood boils, hibachi grills & happy-hour specials in a convivial, informal setting.",27.6867333,-97.3826196,SURF,500,FALSE,"27.6867333, -97.3826196",Seafood restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.6867333, -97.3826196",,FALSE,FALSE,FALSE,FALSE,0,0,0
Luxe Aveda Concept Salon,"5638 Saratoga Blvd #112, Corpus Christi, TX 78414",3619915893,,Corpus Christi,Texas,78414,http://www.luxecorpuschristi.com/,,27.6851399,-97.3810309,LUXE,500,FALSE,"27.6851399, -97.3810309",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.6851399, -97.3810309",,FALSE,FALSE,FALSE,FALSE,0,0,0
Hester's Cafe Lamar Park,"3812 S Alameda St, Corpus Christi, TX 78411",3618551892,,Corpus Christi,Texas,78411,http://hesterscafe.com/,,27.7440677,-97.380142,HEST,500,FALSE,"27.7440677, -97.380142",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7440677, -97.380142",,FALSE,FALSE,FALSE,FALSE,0,0,0
Pompano's Seafood House & Oyster Bar,"4124 S Staples St, Corpus Christi, TX 78411",3612572041,,Corpus Christi,Texas,78411,https://www.pompanosseafoodhouse.com/,,27.7283966,-97.3799154,POMP,500,FALSE,"27.7283966, -97.3799154",Seafood restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7283966, -97.3799154",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Post at Lamar Park,"411 Doddridge St #102, Corpus Christi, TX 78411",3614520907,,Corpus Christi,Texas,78411,http://www.thepostlamarpark.com/,"Warmly lit venue with exposed beams for elevated gastropub fare, craft cocktails & an airy patio.",27.7446636,-97.3797136,POST,500,FALSE,"27.7446636, -97.3797136",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7446636, -97.3797136",,FALSE,FALSE,FALSE,FALSE,0,0,0
Pay Per Lead Marketing Agency,"4421 S Oklahoma Ave, Brownsville, TX 78521",,,Brownsville,Texas,78521,https://www.payperlead.com/brownsville-texas,,25.8704091,-97.3777389,PAYP,500,FALSE,"25.8704091, -97.3777389",Advertising agency,,,FALSE,,,,Free,,,,0,,,,,,,,,,"25.8704091, -97.3777389",,FALSE,FALSE,FALSE,FALSE,0,0,0
Authentic New York Pizza,"5838 S Staples St, Corpus Christi, TX 78413",3619861151,,Corpus Christi,Texas,78413,http://www.newyorkstylepizza.cc/,"Italian fare, especially pizza, by way of New York in a spare space with red-checkered tablecloths.",27.6955556,-97.3763889,AUTH,500,FALSE,"27.6955556, -97.3763889",Pizza restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,TRUE,basic,,,,FALSE,"27.6955556, -97.3763889",,FALSE,FALSE,FALSE,FALSE,0,0,0
Twin Peaks,"5425 S Padre Island Dr, Corpus Christi, TX 78411",3619927325,,Corpus Christi,Texas,78411,https://twinpeaksrestaurant.com/locations/corpus-christi-tx,"Sports-bar chain known for its waitresses, serving American comfort food in lodgelike surroundings.",27.7083453,-97.373149,TWIN,500,FALSE,"27.7083453, -97.373149",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7083453, -97.373149",,FALSE,FALSE,FALSE,FALSE,0,0,0
Ulta Beauty,"5488 S Padre Island Dr #5002, Corpus Christi, TX 78411",3619857401,,Corpus Christi,Texas,78411,https://www.ulta.com/stores/corpus-christi-tx-405,"Chain with a diverse selection of cosmetics & other beauty products, plus on-site salon services.",27.7106323,-97.3730108,ULTA,500,FALSE,"27.7106323, -97.3730108",Cosmetics store,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7106323, -97.3730108",,FALSE,FALSE,FALSE,FALSE,0,0,0
Lazy Beach Brewing and Cafe,"7522 Bichon Dr #100, Corpus Christi, TX 78414",3616935347,,Corpus Christi,Texas,78414,http://lazybeachbrewing.com/,,27.6534491,-97.372322,LAZY,500,FALSE,"27.6534491, -97.372322",Brewery,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.6534491, -97.372322",,FALSE,FALSE,FALSE,FALSE,0,0,0
Corpus Christi Black Chamber of Commerce,"5350 S Staples St Ste 333C, Corpus Christi, TX 78411",3618158346,,Corpus Christi,Texas,78411,http://www.blackchambercc.org/cpages/contact,,27.7037236,-97.3717285,CORP,500,FALSE,"27.7037236, -97.3717285",Chamber of Commerce,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"27.7037236, -97.3717285",,FALSE,FALSE,FALSE,FALSE,0,0,0
Perfect Brow Bar,"5488 S Padre Island Dr Suite 1390, Corpus Christi, TX 78411",3614527817,,Corpus Christi,Texas,78411,https://perfectbrowbar.com/stores/la-palmera/,,27.7111843,-97.3716495,PERF,500,FALSE,"27.7111843, -97.3716495",Eyebrow bar,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7111843, -97.3716495",,FALSE,FALSE,FALSE,FALSE,0,0,0
Planet Sol Salon,"4401 S Alameda St, Corpus Christi, TX 78412",3618148899,,Corpus Christi,Texas,78412,http://www.planetsolsalon.com/,,27.7285556,-97.3707056,PLAN,500,FALSE,"27.7285556, -97.3707056",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7285556, -97.3707056",,FALSE,FALSE,FALSE,FALSE,0,0,0
Ramen Legend,"4938 S Staples St C16, Corpus Christi, TX 78411",3617307301,,Corpus Christi,Texas,78411,http://ramenlegend.kwickmenu.com/,,27.7078189,-97.3681888,RAME,500,FALSE,"27.7078189, -97.3681888",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7078189, -97.3681888",,FALSE,FALSE,FALSE,FALSE,0,0,0
Milan Laser Hair Removal,"4938 S Staples St Ste B-04, Corpus Christi, TX 78412",3612710546,,Corpus Christi,Texas,78412,https://milanlaser.com/locations/tx/corpus-christi/4938-s-staples-st?utm_source=gmb&utm_medium=yext,,27.7080789,-97.3680265,MILA,500,FALSE,"27.7080789, -97.3680265",Laser hair removal service,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7080789, -97.3680265",,FALSE,FALSE,FALSE,FALSE,0,0,0
Yardarm Restaurant,"4310 Ocean Dr, Corpus Christi, TX 78412",3618558157,,Corpus Christi,Texas,78412,,"A selection of sophisticated seafood dishes, plus wine, offered in a low-key, waterfront locale.",27.7372253,-97.36489,YARD,500,FALSE,"27.7372253, -97.36489",Seafood restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7372253, -97.36489",,FALSE,FALSE,FALSE,FALSE,0,0,0
Golden Corral Buffet & Grill,"5901 S Padre Island Dr, Corpus Christi, TX 78412",3619912838,,Corpus Christi,Texas,78412,https://www.goldencorral.com/locations/938/golden-corral-s-padre-island-drive?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=938,"Family-friendly buffet chain featuring all-you-can-eat American fare, plus salad & dessert bars.",27.7039039,-97.3647183,GOLD,500,FALSE,"27.7039039, -97.3647183",Buffet restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.7039039, -97.3647183",,FALSE,FALSE,FALSE,FALSE,0,0,0
Roaming Ronin,"2306 Airline Rd #104, Corpus Christi, TX 78414",3614624273,,Corpus Christi,Texas,78414,https://roamingronin.com/,,27.6871542,-97.3628992,ROAM,500,FALSE,"27.6871542, -97.3628992",Asian fusion restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.6871542, -97.3628992",,FALSE,FALSE,FALSE,FALSE,0,0,0
Eatzi's Market & Bakery,"1540 S University Dr #100, Fort Worth, TX 76107",8179459095,,Fort Worth,Texas,76107,http://eatzis.com/,"European-style market offering prepared meals, sandwiches, deli fare & baked goods.",32.7295256,-97.3615972,EATZ,500,FALSE,"32.7295256, -97.3615972",Gourmet grocery store,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.7295256, -97.3615972",,FALSE,FALSE,FALSE,FALSE,0,0,0
BO BBQ- Korean Grill & Hot Pot,"6042 S Padre Island Dr, Corpus Christi, TX 78412",3614520702,,Corpus Christi,Texas,78412,http://bokoreanbbq.com/,,27.7042278,-97.3612371,BOBB,500,FALSE,"27.7042278, -97.3612371",Korean restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,TRUE,"27.7042278, -97.3612371",,FALSE,FALSE,FALSE,FALSE,0,0,0
Saltgrass Steak House,"6729 S Padre Island Dr, Corpus Christi, TX 78412",3619857419,,Corpus Christi,Texas,78412,https://www.saltgrass.com/location/saltgrass-corpus-christi/,Informal Texas-themed chain offers a meaty menu & full bar amid cattle kitsch decor.,27.6965838,-97.3500189,SALT,500,FALSE,"27.6965838, -97.3500189",Steak house,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.6965838, -97.3500189",,FALSE,FALSE,FALSE,FALSE,0,0,0
Smoke A Holics Bbq,"1417 Evans Ave, Fort Worth, TX 76104",8173865658,,Fort Worth,Texas,76104,https://www.smoke-a-holicsbbq.com/,,32.7284034,-97.3180233,SMOK,500,FALSE,"32.7284034, -97.3180233",Barbecue restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.7284034, -97.3180233",,FALSE,FALSE,FALSE,FALSE,0,0,0
Texas A1 Steaks & Seafood - Portland,"407 Cedar Dr, Portland, TX 78374",3617773663,,Portland,Texas,78374,http://www.texasa1port.com/,,27.8996474,-97.3095966,TEXA,500,FALSE,"27.8996474, -97.3095966",Steak house,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.8996474, -97.3095966",,FALSE,FALSE,FALSE,FALSE,0,0,0
Golden Chick,"300 N Alamo St, Refugio, TX 78377",3615267084,,Refugio,Texas,78377,http://locations.goldenchick.com/tx/refugio/1057/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps,"Fast-food chain specializing in fried & roasted chicken, catfish & Southern-style sides.",28.3083333,-97.2741667,GOLD,500,FALSE,"28.3083333, -97.2741667",Fast food restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"28.3083333, -97.2741667",,FALSE,FALSE,FALSE,FALSE,0,0,0
Islands Edge Hair Salon,"15217 S Padre Island Dr, Corpus Christi, TX 78418",3612445748,,Corpus Christi,Texas,78418,,,27.6029158,-97.2231665,ISLA,500,FALSE,"27.6029158, -97.2231665",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.6029158, -97.2231665",,FALSE,FALSE,FALSE,FALSE,0,0,0
Hometown Seafood Padre Island,"14254 S Padre Island Dr Ste 311, Corpus Christi, TX 78418",3619493107,,Corpus Christi,Texas,78418,https://htseafoodcompany.com/n-padre-location,,27.6246353,-97.2205164,HOME,500,FALSE,"27.6246353, -97.2205164",Seafood restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.6246353, -97.2205164",,FALSE,FALSE,FALSE,FALSE,0,0,0
Butler's Barber Lounge,"1521 Wooded Acres Dr Ste A, Waco, TX 76710",2542246781,,Waco,Texas,76710,https://butlersbarbershop.com/,,31.5353565,-97.1905059,BUTL,500,FALSE,"31.5353565, -97.1905059",Barber shop,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"31.5353565, -97.1905059",,FALSE,FALSE,FALSE,FALSE,0,0,0
"Soul Crafted Success, LLC","3000 Colcord Ave, Waco, TX 76707",,,Waco,Texas,76707,http://michellespalding.com/,,31.5497952,-97.1675742,SOUL,500,FALSE,"31.5497952, -97.1675742",Business management consultant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.5497952, -97.1675742",,FALSE,FALSE,FALSE,FALSE,0,0,0
Salons by JC Waco,"2814 W Loop 340 Bldg H-1, Waco, TX 76711",2543625889,,Waco,Texas,76711,https://salonsbyjc.com/location/texas-waco-central-texas-marketplace/,,31.4964813,-97.152426,SALO,500,FALSE,"31.4964813, -97.152426",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.4964813, -97.152426",,FALSE,FALSE,FALSE,FALSE,0,0,0
Schlotzsky's Deli,"2504 W Park Row Dr, Pantego, TX 76013",8172746601,,Pantego,Texas,76013,https://locations.schlotzskys.com/tx/pantego/2504-west-park-row?utm_source=google&utm_medium=organic&utm_campaign=locations_partner,"Counter-serve chain serving deli fare, such as their Original sandwich, specialty pizzas & salads.",32.720778,-97.1503779,SCHL,500,FALSE,"32.720778, -97.1503779",Sandwich shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.720778, -97.1503779",,FALSE,FALSE,FALSE,FALSE,0,0,0
BareSkyn Aesthetics,"607 N 10Th St A, Waco, TX 76701",2543344492,,Waco,Texas,76701,https://bareskynaesthetics.glossgenius.com/,,31.5568167,-97.1405606,BARE,500,FALSE,"31.5568167, -97.1405606",Waxing hair removal service,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"31.5568167, -97.1405606",,FALSE,FALSE,FALSE,FALSE,0,0,0
Cherkose Ethiopian cuisine,"5904 S Cooper St Suite 110, Arlington, TX 76017",8179877715,,Arlington,Texas,76017,,"Humble restaurant offering a limited menu of Ethiopian bread & meat dishes, plus coffee.",32.651306,-97.1358535,CHER,500,FALSE,"32.651306, -97.1358535",Ethiopian restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"32.651306, -97.1358535",,FALSE,FALSE,FALSE,FALSE,0,0,0
On The Avenue Salon and Blowout Bar,"711 Austin Ave #1, Waco, TX 76701",2543391440,,Waco,Texas,76701,http://www.ontheavenuewaco.com/,,31.555257,-97.1341,ONAV,500,FALSE,"31.555257, -97.1341",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.555257, -97.1341",,FALSE,FALSE,FALSE,FALSE,0,0,0
Jason's Deli,"2200 Airport Fwy, Bedford, TX 76022",8173541511,,Bedford,Texas,76022,https://www.jasonsdeli.com/locations/tx/bedford/2200-airport-fwy/,"Deli chain featuring specialty sandwiches, salads & other health-conscious fare.",32.835071,-97.1322937,JASO,500,FALSE,"32.835071, -97.1322937",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.835071, -97.1322937",,FALSE,FALSE,FALSE,FALSE,0,0,0
Tru Jamaica Restaurant,"937 Taylor St, Waco, TX 76704",2543049288,,Waco,Texas,76704,https://trujamaica.com/?utm_source=google,"Colorful, easygoing Jamaican eatery serving jerk chicken, curry goat & patties, plus rice & peas.",31.5688715,-97.1193557,TRUJ,500,FALSE,"31.5688715, -97.1193557",Jamaican restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.5688715, -97.1193557",,FALSE,FALSE,FALSE,FALSE,0,0,0
One Love Lounge Caribbean Restaurant & Lounge,"2315 S Cooper St, Arlington, TX 76015",6823234950,,Arlington,Texas,76015,https://www.oneloveloungearlington.com/,,32.7054074,-97.1172984,ONEL,500,FALSE,"32.7054074, -97.1172984",Caribbean restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.7054074, -97.1172984",,FALSE,FALSE,FALSE,FALSE,0,0,0
Jess Soul Food,"810 La Salle Ave, Waco, TX 76706",2542948558,,Waco,Texas,76706,https://jesssoulfood.com/?utm_source=google,,31.5374021,-97.1157403,JESS,500,FALSE,"31.5374021, -97.1157403",Soul food restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"31.5374021, -97.1157403",,FALSE,FALSE,FALSE,FALSE,0,0,0
SmartStyle,"401 Coke St, Hillsboro, TX 76645",2545802704,,Hillsboro,Texas,76645,https://www.smartstyle.com/locations/nearme/haircut/tx/hillsboro/401-coke-st/11051,,32.0043384,-97.0993731,SMAR,500,FALSE,"32.0043384, -97.0993731",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.0043384, -97.0993731",,FALSE,FALSE,FALSE,FALSE,0,0,0
Texas Black Business Directory,"306 Lincoln Square, Arlington, TX 76011",8175334887,,Arlington,Texas,76011,https://www.texasblackbusinessdirectory.com/,,32.7581015,-97.0983632,TEXA,500,FALSE,"32.7581015, -97.0983632",Advertising agency,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.7581015, -97.0983632",,FALSE,FALSE,FALSE,FALSE,0,0,0
Kenjo Fly Fishing,"610 Sandy Ln, Port Aransas, TX 78373",3615002552,,Port Aransas,Texas,78373,http://www.kenjofly.com/,,27.8080988,-97.0778452,KENJ,500,FALSE,"27.8080988, -97.0778452",Fishing charter,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.8080988, -97.0778452",,FALSE,FALSE,FALSE,FALSE,0,0,0
Seafood & Spaghetti Works,"910 TX-361, Port Aransas, TX 78373",3617495666,,Port Aransas,Texas,78373,https://www.seafoodandspaghetti.com/,"Casual eatery preparing seafood, pizza & classic Italian pastas in a roomy, family-friendly setting.",27.8267445,-97.0691746,SEAF,500,FALSE,"27.8267445, -97.0691746",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.8267445, -97.0691746",,FALSE,FALSE,FALSE,FALSE,0,0,0
FINS Grill & Icehouse,"420 W Cotter Ave, Port Aransas, TX 78373",3617498646,,Port Aransas,Texas,78373,https://www.finsgrillandicehouse.com/,"Waterfront venue offering burgers, seafood, beer & margaritas & a large deck with harbor views.",27.8381048,-97.0672483,FINS,500,FALSE,"27.8381048, -97.0672483",Seafood restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.8381048, -97.0672483",,FALSE,FALSE,FALSE,FALSE,0,0,0
Denny's Restaurant,"839 N Watson Rd, Arlington, TX 76011",8176406050,,Arlington,Texas,76011,https://locations.dennys.com/TX/ARLINGTON/247853?utm_source=G&utm_medium=organic&utm_campaign=DAC,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.",32.7567639,-97.0644705,DENN,500,FALSE,"32.7567639, -97.0644705",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"32.7567639, -97.0644705",,FALSE,FALSE,FALSE,FALSE,0,0,0
Grumbles Seafood Co.,"850 Tarpon St, Port Aransas, TX 78373",3617491990,,Port Aransas,Texas,78373,https://www.grumblesseafoodco.com/,,27.8397388,-97.059555,GRUM,500,FALSE,"27.8397388, -97.059555",Seafood restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"27.8397388, -97.059555",,FALSE,FALSE,FALSE,FALSE,0,0,0
Our Family Kitchen,"324 TX-35 Bus, Rockport, TX 78382",3617271111,,Rockport,Texas,78382,http://www.ourfamilykitchentogo.com/,"Down-home American plates dished up in a relaxed, convivial setting with country-style decor.",28.0247381,-97.0581358,OURF,500,FALSE,"28.0247381, -97.0581358",American restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"28.0247381, -97.0581358",,FALSE,FALSE,FALSE,FALSE,0,0,0
Black Cultural Initiative,"2909 E Arkansas Ln, Arlington, TX 76010",9727679708,,Arlington,Texas,76010,,,32.7066501,-97.0578236,BLAC,500,FALSE,"32.7066501, -97.0578236",Business management consultant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"32.7066501, -97.0578236",,FALSE,FALSE,FALSE,FALSE,0,0,0
Golden Chick,"1215 TX-35 Bus, Rockport, TX 78382",3614501088,,Rockport,Texas,78382,http://locations.goldenchick.com/tx/rockport/1320/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps,"Fast-food chain specializing in fried & roasted chicken, catfish & Southern-style sides.",28.036166,-97.0431197,GOLD,500,FALSE,"28.036166, -97.0431197",Fast food restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"28.036166, -97.0431197",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Groove Steak & Lobster House,"2001 Business, Hwy 35 N Bypass, Rockport, TX 78382",3617293663,,Rockport,Texas,78382,http://www.thegrooverockport.com/,"Steaks, seafood, wood-fired pizzas & wine in a warm, intimate dining room with a patio.",28.0442131,-97.0429063,GROO,500,FALSE,"28.0442131, -97.0429063",Steak house,,,FALSE,,,,Free,,,,0,,,,,,,,,,"28.0442131, -97.0429063",,FALSE,FALSE,FALSE,FALSE,0,0,0
African Village,"3003 N Belt Line Rd, Irving, TX 75062",9725701111,,Irving,Texas,75062,https://africanvillagerestauranttx.com/kiTS,Simple eatery offering a variety of classic African dishes in a casual environment.,32.8478968,-96.9936002,AFRI,500,FALSE,"32.8478968, -96.9936002",West African restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"32.8478968, -96.9936002",,FALSE,FALSE,FALSE,FALSE,0,0,0
